"language","item.id","k_Mean","lambda_Mean","start_Mean","k_HDIlow","lambda_HDIlow","start_HDIlow","k_HDIhigh","lambda_HDIhigh","start_HDIhigh","category","item"
"English","item_146",6.787811616,0.3339567178,6.946691481564,2.65726,0.187993,0.00239336,12.6105,0.502592,11.8967,"food_drink","soda"
"English","item_147",4.974370542,0.3395582034,10.84682819432,2.11187,0.203523,5.74827,9.8523,0.53832,14.2228,"food_drink","soup"
"English","item_148",16.093169044,0.7502406732,2.7010470161922,9.72353,0.560944,0.000102756,21.5281,0.907305,6.65978,"food_drink","spaghetti"
"English","item_149",10.961202898,0.567739001,5.15121594577798,4.61147,0.36511,0.00192581,17.5835,0.772451,10.1902,"food_drink","strawberry"
"English","item_15",12.54825056,0.5967932164,3.8558258172284,6.14416,0.4022,0.000342552,18.2065,0.766987,8.81678,"animals","ant"
"English","item_150",10.215213126,0.5008679884,3.14020217036,5.42405,0.352268,0.0023694,14.1492,0.621775,7.66817,"food_drink","toast"
"English","item_151",8.839560162,0.335631669,5.828051098116,3.34726,0.171328,0.0352922,14.3082,0.48534,11.579,"food_drink","tuna"
"English","item_152",14.596910494,0.5289524338,4.543876691586,6.79664,0.314271,0.0076495,22.0802,0.726707,10.1731,"food_drink","vanilla"
"English","item_153",10.645230378,0.475405643,5.576584492604,4.45823,0.285963,0.0199774,17.2535,0.666216,10.8591,"food_drink","vitamins"
"English","item_154",7.555879658,0.5223928402,5.257872625134,2.61765,0.327317,0.0164073,12.7794,0.7004,10.294,"food_drink","water.beverage"
"English","item_155",1.8427921798,0.16917750592,13.562445378,1.02157,0.110884,11.3649,2.93502,0.239718,15.126,"food_drink","yogurt"
"English","item_156",7.394053106,0.2658772148,2.881054680424,4.14481,0.17967,0.000459218,9.86299,0.339365,7.41473,"clothing","beads"
"English","item_157",10.47252604,0.477971338,4.5417726016462,4.55509,0.294171,0.000250171,15.933,0.634413,9.77238,"clothing","belt"
"English","item_158",4.265236176,0.2516781036,7.9095263815026,1.40052,0.141619,1.07224,8.47735,0.395945,13.1399,"clothing","bib"
"English","item_159",3.042168912,0.2849862402,12.219663105,1.51579,0.188131,9.18321,5.30279,0.403672,14.5448,"clothing","boots"
"English","item_16",7.202962572,0.4391521688,3.1277584854642,3.53219,0.307225,0.000523471,10.3758,0.545772,7.79987,"animals","bear"
"English","item_160",10.045070516,0.4999172774,2.2178346734778,6.47257,0.384485,0.000837005,13.2029,0.594259,5.72766,"clothing","button"
"English","item_161",2.043057194,0.218243472,13.556195182,1.25951,0.159977,11.8756,3.09704,0.292226,14.9401,"clothing","coat"
"English","item_162",9.272201,0.582176888,3.8172924991028,4.02522,0.388822,0.00395576,14.1154,0.740431,8.94081,"clothing","diaper"
"English","item_163",11.007051754,0.5271422166,4.86160513546,4.86121,0.334417,0.0159871,17.1025,0.706283,9.93943,"clothing","dress"
"English","item_164",6.752239166,0.3637091536,9.66490769018,2.56177,0.195366,3.25736,13.615,0.582364,14.173,"clothing","gloves"
"English","item_165",3.0752220368,0.3335936748,10.27712421428,0.936489,0.200284,4.85726,6.94833,0.515864,14.2608,"clothing","hat"
"English","item_166",6.182273668,0.4064557446,9.19200668522,2.1894,0.240432,3.16352,12.6432,0.633234,13.8374,"clothing","jacket"
"English","item_167",10.017059848,0.4535453532,6.402506719532,4.01148,0.258953,0.00249548,17.2963,0.657456,11.6065,"clothing","jeans"
"English","item_168",5.278062818,0.2657487006,9.51510573101,1.97149,0.128396,2.54101,11.2451,0.445936,14.3198,"clothing","mittens"
"English","item_169",9.496688866,0.464571597,5.722430610328,3.96226,0.271208,0.00129507,16.0778,0.647594,10.958,"clothing","necklace"
"English","item_17",7.686727654,0.475212933,5.5175041139708,2.58906,0.288088,0.0131753,13.0366,0.654245,10.93,"animals","bee"
"English","item_170",11.666377762,0.6699395134,6.153977229916,4.67612,0.42885,0.170286,20.6203,0.94639,10.9342,"clothing","pajamas"
"English","item_171",9.497440458,0.6569229288,8.1270796648,3.20777,0.387891,2.00611,18.9059,0.973701,12.9797,"clothing","pants"
"English","item_172",8.22497268,0.30567719138,7.389593051091,2.32666,0.115796,0.0231325,14.8438,0.484349,13.699,"clothing","scarf"
"English","item_173",5.211281694,0.4602511174,10.6768249638,2.14027,0.290833,6.30644,10.0333,0.673392,13.9942,"clothing","shirt"
"English","item_174",0.5688908672,0.2015981482,14.584576006,0.279514,0.144523,13.243,0.970121,0.26955,15.5777,"clothing","shoe"
"English","item_175",16.705483638,0.7736807458,3.210258735368,9.21209,0.560486,0.0015724,23.1242,0.969366,7.64135,"clothing","shorts"
"English","item_176",10.091820872,0.4675002542,5.62305491702,4.31795,0.2706,0.0126703,16.609,0.641402,10.8206,"clothing","slipper"
"English","item_177",7.926330236,0.3168671936,6.601863138958,2.9305,0.160002,0.0685373,13.7831,0.480361,12.2153,"clothing","sneaker"
"English","item_178",7.875738718,0.25644757344,6.821057115804,2.91322,0.110329,0.0103186,13.6843,0.407572,12.7978,"clothing","snowsuit"
"English","item_179",8.10719355,0.4206894066,1.4994539557802,5.82406,0.344221,0.000224934,10.1346,0.489983,4.10991,"clothing","sock"
"English","item_18",6.71500114,0.4600628464,2.944981909984,3.06408,0.329287,0.00404794,9.49864,0.571981,7.48124,"animals","bird"
"English","item_180",1.1630170378,0.10711380562,14.86216172,0.838037,0.0777936,13.986,1.54934,0.140417,15.55,"clothing","sweater"
"English","item_181",8.695581892,0.3189760418,6.439429865708,3.305,0.152048,0.00268196,14.655,0.473988,12.228,"clothing","tights"
"English","item_182",18.63152166,0.748089388,2.71913535499,11.3588,0.549065,0.00456906,24.5795,0.915148,6.85972,"clothing","underpants"
"English","item_183",3.648234662,0.2854163194,12.4328633694,1.81415,0.179662,9.08294,6.33896,0.416657,14.7666,"clothing","zipper"
"English","item_184",7.698601464,0.3344506742,8.921841843138,2.4185,0.149089,0.829569,16.0702,0.572226,14.6585,"body_parts","ankle"
"English","item_185",8.566981626,0.6136077564,8.339972448908,2.83603,0.358789,1.99475,17.7298,0.927955,13.2063,"body_parts","arm"
"English","item_186",6.329272958,0.4149352732,6.006709599249,1.93788,0.237096,0.000577305,11.3068,0.582272,11.3729,"body_parts","belly_button"
"English","item_187",4.664768414,0.401183915,10.87800343188,1.8979,0.2516,6.20062,9.09949,0.599363,14.063,"body_parts","buttocks"
"English","item_188",3.773816608,0.3233078942,11.9452524654,1.79686,0.209225,8.50543,6.65843,0.468873,14.4752,"body_parts","cheek"
"English","item_189",4.408024186,0.3489824414,11.591187547118,2.12372,0.21996,7.58768,8.30763,0.517867,14.4473,"body_parts","chin"
"English","item_19",5.390615148,0.4131589588,9.0934465454,1.76499,0.237628,2.82625,11.8691,0.650901,13.8993,"animals","bug"
"English","item_190",1.0915889818,0.2374545222,14.180547062,0.587205,0.171353,12.7397,1.76177,0.311745,15.2661,"body_parts","ear"
"English","item_191",6.250894167,0.5148070948,5.940837913906,1.51607,0.291249,0.0156461,11.7542,0.719034,11.7076,"body_parts","eye"
"English","item_192",12.894279678,0.6896518012,5.2393966177144,5.65804,0.438785,0.00239714,21.4494,0.938122,10.2325,"body_parts","face"
"English","item_193",2.482569166,0.3155559596,13.839368032,1.52906,0.229715,12.2957,3.73752,0.40656,15.0509,"body_parts","finger"
"English","item_194",12.51949317,0.757217689,4.6555031380392,5.37091,0.497574,0.00041576,20.1924,0.998289,9.61068,"body_parts","foot"
"English","item_195",5.0274941,0.4731268978,9.801515887624,1.40239,0.280995,3.55436,11.7835,0.755654,13.983,"body_parts","hair"
"English","item_196",6.041809122,0.5373009984,10.28929611494,2.24154,0.325644,5.07333,12.5969,0.805036,13.7676,"body_parts","hand"
"English","item_197",9.934912718,0.6331502614,6.2885858635202,3.47884,0.381824,0.053861,18.1091,0.892356,11.1969,"body_parts","head"
"English","item_198",8.128069202,0.5029511096,6.931712067254,3.22196,0.318037,0.732355,15.4317,0.734472,11.8301,"body_parts","knee"
"English","item_199",8.60156994,0.613930071,9.2366502712,3.03815,0.363864,3.48333,17.3226,0.928677,13.5657,"body_parts","leg"
"English","item_2",3.2034940124,0.2999204122,9.81404783786,0.899273,0.165727,3.04922,7.64333,0.479726,14.1808,"sounds","choo_choo"
"English","item_20",4.246111254,0.3431933608,9.036348632674,1.2593,0.20102,2.40147,9.37499,0.543236,13.5272,"animals","bunny"
"English","item_200",12.862892086,0.6498770184,5.7664015692048,5.71602,0.405018,0.000400374,21.6875,0.892531,10.674,"body_parts","lips"
"English","item_201",3.48470452,0.3598052714,11.25906025338,1.12477,0.211445,5.55465,8.34761,0.593738,14.6162,"body_parts","mouth"
"English","item_202",2.0887860904,0.3163664538,11.7499229794,0.607267,0.192365,6.74611,5.07774,0.497025,14.7338,"body_parts","nose"
"English","item_203",2.8663376842,0.2770909374,10.04717025378,0.811636,0.162388,4.05644,6.49348,0.442744,14.2386,"body_parts","owie"
"English","item_204",2.8173138378,0.15658658084,10.9513917022,1.19515,0.0792297,5.69756,5.47094,0.256319,14.5796,"body_parts","penis"
"English","item_205",7.00318361,0.3961080126,10.3825326918,2.83686,0.220105,4.58755,13.7686,0.617342,14.4496,"body_parts","shoulder"
"English","item_206",8.368074368,0.5015508016,4.733521589594,3.3634,0.308983,0.00613436,13.5566,0.660118,10.036,"body_parts","toe"
"English","item_207",9.3610209,0.5264174328,5.914390359984,3.47544,0.315106,0.0191479,16.1874,0.735055,11.0252,"body_parts","tongue"
"English","item_208",11.282876914,0.5885073116,2.6323586709018,6.58769,0.443418,0.000873069,15.1464,0.711882,6.64098,"body_parts","tooth"
"English","item_209",5.62141415,0.4555733094,9.7882407282,1.73306,0.266978,3.14909,12.8674,0.737276,13.8871,"body_parts","tummy"
"English","item_21",14.70414173,0.7429909342,3.2137404632634,7.88216,0.534837,0.000649507,20.4475,0.917427,7.69164,"animals","butterfly"
"English","item_210",4.655363262,0.17232445814,8.2071458147,1.48144,0.0667019,0.971644,8.95981,0.292744,14.2494,"body_parts","vagina"
"English","item_211",11.605592506,0.5659067236,5.147876960158,4.82866,0.357129,0.0024699,18.431,0.773153,10.3632,"household","basket"
"English","item_212",9.056917824,0.6106066298,6.180685870798,2.95809,0.3703,0.0726702,16.6507,0.861398,11.202,"household","blanket"
"English","item_213",5.52479032,0.3168660824,1.855135703801,3.53916,0.251372,0.000269966,7.17234,0.382359,5.05532,"household","bottle"
"English","item_214",13.209377942,0.6703799068,2.863794007289,7.29483,0.483585,0.000197755,18.0233,0.81835,7.11617,"household","bowl"
"English","item_215",10.711685596,0.5883663054,4.2583528305186,4.85497,0.395259,0.000508553,16.4088,0.770429,9.19052,"household","box"
"English","item_216",11.956585612,0.5749514036,3.00463094361,6.61628,0.416693,0.00135576,16.3942,0.710959,7.37415,"household","broom"
"English","item_217",10.634899924,0.5574299006,2.9093962442108,6.14986,0.410038,0.00133233,14.742,0.680493,7.01746,"household","brush"
"English","item_218",12.865526482,0.5786212194,3.9726645371,6.49497,0.383142,0.0122059,18.9664,0.748566,9.01739,"household","bucket"
"English","item_219",11.387784018,0.6124488908,7.34431011863,4.49897,0.358285,0.874966,21.2352,0.896914,12.4411,"household","camera"
"English","item_22",6.932813608,0.4542625942,3.0217738572816,3.26507,0.322393,0.00392643,9.8775,0.56386,7.63346,"animals","cat"
"English","item_220",10.248879108,0.4795723012,6.730782658554,3.98866,0.266521,0.20903,18.2562,0.701789,12.1652,"household","can.object"
"English","item_221",9.527460628,0.4799722266,3.1636512163696,5.1621,0.338596,0.000228398,13.3407,0.594526,7.65021,"household","clock"
"English","item_222",10.638674206,0.5063191582,4.031697356686,5.13709,0.33567,0.00136496,15.788,0.652989,8.99902,"household","comb"
"English","item_223",4.726043286,0.426993526,9.3626531973,1.25713,0.246447,2.51409,11.2221,0.688139,13.8869,"household","cup"
"English","item_224",10.55747971,0.4649448358,4.848742872543,4.84302,0.284094,0.0105411,16.4298,0.623893,10.1122,"household","dish"
"English","item_225",3.038869268,0.344035564,13.116668434,1.73012,0.244975,11.1289,4.69771,0.450138,14.7141,"household","fork"
"English","item_226",4.89946569,0.2870963926,10.23987398072,1.85542,0.160157,4.582,9.86375,0.468243,14.6299,"household","garbage"
"English","item_227",9.422900432,0.5104834766,7.634163301106,3.46127,0.298097,1.08577,17.9511,0.772631,12.8692,"household","glass"
"English","item_228",10.9385749,0.5643349858,4.104695607442,5.11806,0.372334,0.000505593,16.5245,0.729971,9.19432,"household","glasses"
"English","item_229",12.394955804,0.574157894,4.458488795829,5.95626,0.376962,0.000833155,18.8999,0.759173,9.35167,"household","hammer"
"English","item_23",7.879001144,0.5065879888,7.747034760626,2.72227,0.301726,1.24053,15.6335,0.759443,12.6293,"animals","chicken.animal"
"English","item_230",0.8624089786,0.04157531446,15.53758888,0.678097,0.0272602,15.1157,1.07243,0.0573199,15.8887,"household","jar"
"English","item_231",7.004738488,0.3509443612,1.46233894570858,4.94177,0.285467,4.85129e-05,8.69326,0.411659,4.18319,"household","keys"
"English","item_232",7.760441064,0.5138953354,10.33882489694,3.17507,0.318923,4.89065,15.2881,0.798779,14.0767,"household","knife"
"English","item_233",8.688393646,0.4062113202,7.545464912174,3.09958,0.217842,0.574516,16.2595,0.624496,12.9881,"household","lamp"
"English","item_234",9.870372556,0.5647081534,3.068499253664,5.16407,0.415563,0.00144663,13.8031,0.702238,7.30297,"household","light"
"English","item_235",13.87153089,0.7010800084,4.538482741461,6.42898,0.471584,0.000348615,21.2084,0.927368,9.37322,"household","medicine"
"English","item_236",12.919435598,0.70457732,5.228194763312,5.02913,0.436129,0.00558846,20.9282,0.946969,10.3402,"household","money"
"English","item_237",11.603352672,0.4525696064,4.3432137359012,5.62734,0.278101,0.00071686,17.3349,0.604798,9.70286,"household","mop"
"English","item_238",10.098053056,0.4791156292,7.89196295879,3.82324,0.255148,1.13019,19.1604,0.727037,13.2643,"household","nail"
"English","item_239",7.108287736,0.505349761,10.7821188082,3.17606,0.315735,6.20918,13.1271,0.742212,14.0871,"household","napkin"
"English","item_24",6.8084248,0.4906390232,6.7767457551,2.17681,0.288205,0.205392,13.3543,0.707948,11.8143,"animals","cow"
"English","item_240",11.711657296,0.6801080158,5.697936677436,4.69767,0.441279,0.00810684,19.9578,0.94366,10.4617,"household","paper"
"English","item_241",10.051327914,0.4962038732,7.09005662782,3.81339,0.296398,0.531401,18.1212,0.745496,12.1927,"household","penny"
"English","item_242",14.653013616,0.7469762604,4.525944007031,6.45575,0.48137,0.000234365,22.7519,0.982625,9.77368,"household","picture"
"English","item_243",13.036539536,0.7283399742,4.621403623788,5.22409,0.458883,0.00332601,20.2029,0.946249,9.72778,"household","pillow"
"English","item_244",10.503726454,0.4863796836,5.481598020582,4.39713,0.293862,0.00273185,17.2163,0.6803,10.78,"household","plant"
"English","item_245",6.3149834,0.4592877992,10.5271831335,2.58724,0.273731,5.45704,12.6567,0.700833,14.2212,"household","plate"
"English","item_246",9.67983175,0.4921729174,5.620631787736,3.79756,0.289895,0.00566951,16.0455,0.674814,10.897,"household","purse"
"English","item_247",12.547973262,0.5533850564,5.047143931686,5.66001,0.337122,0.00140432,19.959,0.752766,10.3954,"household","radio"
"English","item_248",16.504984464,0.8029315204,5.307085507312,7.31073,0.513679,0.022604,26.4718,1.08823,10.3602,"household","scissors"
"English","item_249",7.093477928,0.5264140228,9.455114758,2.79432,0.322548,3.77386,14.6869,0.803179,13.5546,"household","soap"
"English","item_25",9.308690908,0.4008163884,3.636541168366,4.68226,0.265769,0.00568929,13.28,0.517875,8.6816,"animals","deer"
"English","item_250",3.115419648,0.3422453452,11.5765496822,1.08939,0.20684,6.95114,6.74977,0.523978,14.6083,"household","spoon"
"English","item_251",12.385148812,0.6101512072,6.197026422956,5.22916,0.377283,0.00474549,21.3232,0.864064,11.0241,"household","tape"
"English","item_252",13.176061552,0.7322711592,3.1832430944776,6.7708,0.53069,0.000244628,18.3282,0.901117,7.49015,"household","telephone"
"English","item_253",7.724538238,0.4894698832,9.375325556108,3.11549,0.294251,3.83822,15.0161,0.745269,13.7449,"household","tissue"
"English","item_254",10.576036562,0.647513394,5.625055689218,3.82858,0.401058,0.00570552,18.2038,0.891204,10.739,"household","toothbrush"
"English","item_255",14.528161278,0.7637092808,4.153901222364,6.90257,0.514733,0.00362943,22.0837,0.990154,9.09539,"household","towel"
"English","item_256",4.690839138,0.2924439778,9.4901376154,1.64903,0.155561,2.53811,10.2327,0.482399,14.0157,"household","trash"
"English","item_257",10.899401704,0.3716455974,4.37809186452,4.83724,0.206049,0.00423145,16.0561,0.509654,10.3194,"household","tray"
"English","item_258",11.806036544,0.5560014536,3.3443638489414,6.16331,0.384899,0.000480185,16.5017,0.694396,7.99854,"household","vacuum"
"English","item_259",10.237964152,0.31898573316,4.743856111216,4.30079,0.157931,0.00115275,15.4942,0.455304,10.7472,"household","walker"
"English","item_26",3.9474308648,0.3450928774,3.23996509142512,1.54287,0.231693,6.18456e-05,6.1178,0.434278,8.08938,"animals","dog"
"English","item_260",11.975166102,0.5710940548,3.419313138486,6.40752,0.392276,0.00123195,17.1837,0.716857,8.01772,"household","watch.object"
"English","item_261",3.763791578,0.13615321456,11.58174589784,1.70438,0.0571282,5.39701,7.58185,0.248646,15.2262,"furniture_rooms","basement"
"English","item_262",12.691609608,0.7194682862,6.118211065334,4.76189,0.451061,0.00635324,21.8552,1.00538,10.9222,"furniture_rooms","bathroom"
"English","item_263",10.981938154,0.5624331572,2.605746874065,6.34823,0.420978,0.000897223,14.5794,0.678053,6.59546,"furniture_rooms","bathtub"
"English","item_264",3.103421326,0.4016946534,12.928523546,1.67818,0.286723,10.7696,5.10468,0.531911,14.6359,"furniture_rooms","bed"
"English","item_265",17.346770366,0.8018032582,3.56001510881,9.40851,0.570533,0.00206198,24.8923,1.02204,8.23805,"furniture_rooms","bedroom"
"English","item_266",15.05380996,0.5316639702,3.1210539507346,8.4132,0.352373,0.000902113,20.9736,0.688537,8.00041,"furniture_rooms","bench"
"English","item_267",7.088959366,0.5238917486,7.9474538546496,2.17976,0.308826,0.978783,15.2502,0.808014,12.8397,"furniture_rooms","chair"
"English","item_268",17.249466112,0.8119197164,4.9960861592618,7.52251,0.51646,0.0159216,26.7733,1.08218,10.2325,"furniture_rooms","closet"
"English","item_269",11.63905554,0.6355157028,6.435500172772,4.49478,0.381449,0.0191334,20.8311,0.907282,11.4037,"furniture_rooms","couch"
"English","item_27",6.160269634,0.2720373302,7.434504089384,2.22805,0.139332,0.759996,11.2485,0.421898,12.8509,"animals","donkey"
"English","item_270",6.986696608,0.4042445984,8.944654801806,2.63861,0.233766,2.98939,13.1745,0.613193,13.3286,"furniture_rooms","crib"
"English","item_271",11.57851668,0.6715657636,3.0134332565872,5.96984,0.485431,0.00334202,16.1957,0.823948,7.42544,"furniture_rooms","door"
"English","item_272",16.240487424,0.6609809236,2.8363255557306,9.49832,0.475629,0.000238043,21.7137,0.817937,7.11743,"furniture_rooms","drawer"
"English","item_273",15.85102687,0.6501220676,3.754210331958,8.03551,0.429142,0.00323778,22.5758,0.836296,8.93855,"furniture_rooms","dryer"
"English","item_274",11.777223466,0.5903523902,7.05155845978,4.6981,0.357996,0.985154,20.7396,0.853631,12.3326,"furniture_rooms","garage"
"English","item_275",4.530683258,0.2670424936,9.943353871428,1.71033,0.144448,2.93832,10.0699,0.45379,14.1702,"furniture_rooms","high_chair"
"English","item_276",14.485126844,0.785225839,5.645322043482,6.23517,0.498006,0.103008,24.3304,1.06673,10.5989,"furniture_rooms","kitchen"
"English","item_277",14.882147994,0.6739277894,5.784447979934,6.12974,0.406576,0.00273612,24.5866,0.950083,11.1679,"furniture_rooms","living_room"
"English","item_278",12.07355188,0.5719519082,6.131434742038,4.58971,0.334069,0.0472971,20.4086,0.811566,11.3926,"furniture_rooms","oven"
"English","item_279",11.082158474,0.3526141684,3.31209836734,5.87547,0.217285,0.0027925,15.4698,0.470945,8.19278,"furniture_rooms","play_pen"
"English","item_28",6.6616185428,0.4454548388,2.4963267473324,3.37697,0.325304,0.000599806,9.19637,0.543003,6.75886,"animals","duck"
"English","item_280",9.503933946,0.4021102208,7.99366134294,3.55842,0.20014,0.732429,18.3235,0.641494,13.6742,"furniture_rooms","porch"
"English","item_281",2.092329672,0.280617409,13.76108021,1.28066,0.206605,12.2479,3.18832,0.367489,15.029,"furniture_rooms","potty"
"English","item_282",9.116376794,0.41876962,5.4453051525826,3.75986,0.247031,0.000185703,14.9444,0.586888,10.7362,"furniture_rooms","rocking_chair"
"English","item_283",18.20427833,0.7993559628,2.7253458237584,10.8392,0.58921,0.00492047,24.3017,0.973005,6.92905,"furniture_rooms","refrigerator"
"English","item_284",14.686050426,0.7447702306,5.1232654213174,6.58716,0.482524,0.0129265,23.4883,0.995096,10.0548,"furniture_rooms","room"
"English","item_285",8.055127644,0.4955846864,8.2007110217,2.82538,0.291894,1.96347,15.7524,0.74984,13.2321,"furniture_rooms","shower"
"English","item_286",13.501176658,0.6818361372,5.798832144198,5.81736,0.421497,0.189784,22.4083,0.932055,10.8779,"furniture_rooms","sink"
"English","item_287",7.400285944,0.2970723655,7.820734394902,2.51434,0.140068,0.713461,13.9774,0.482565,13.7154,"furniture_rooms","sofa"
"English","item_288",14.024896948,0.6351434878,2.80322772574,8.30347,0.473649,0.00101055,19.0224,0.789043,7.05489,"furniture_rooms","stairs"
"English","item_289",2.845229494,0.2055981064,13.3464965874,1.59322,0.129936,10.8023,4.5627,0.297167,15.1804,"furniture_rooms","stove"
"English","item_29",14.659361342,0.7753168934,3.750538160448,7.49191,0.549749,0.00297287,21.5864,0.990091,8.39565,"animals","elephant"
"English","item_290",11.229487896,0.667702595,7.04690842088,3.91662,0.40935,0.493936,20.7803,0.968976,11.9024,"furniture_rooms","table"
"English","item_291",8.015174152,0.5745198232,8.21436513382,2.46988,0.335526,1.72016,16.3702,0.86733,12.9868,"furniture_rooms","tv"
"English","item_292",17.22396066,0.7705799242,2.3002896957234,11.0505,0.601999,0.00048014,22.4701,0.929048,5.99538,"furniture_rooms","window"
"English","item_293",8.56233959,0.417149375,7.664696378728,2.98032,0.225581,0.897904,16.2793,0.646148,13.3291,"furniture_rooms","washing_machine"
"English","item_294",17.88614275,0.726595247,2.179149610288,11.9768,0.56596,0.00171703,22.8875,0.86922,5.62685,"outside","backyard"
"English","item_295",12.13155851,0.5884534116,5.120059310376,5.16827,0.356223,0.0034683,19.3954,0.791599,10.4143,"outside","cloud"
"English","item_296",12.030207424,0.5455933704,4.619944669396,5.06661,0.340343,0.00755904,18.0933,0.72372,9.93329,"outside","flag"
"English","item_297",10.411553158,0.6158236198,3.8217031790718,4.6358,0.415847,0.000212989,15.4651,0.779138,8.80985,"outside","flower"
"English","item_298",12.735687416,0.5223405122,5.2266498470112,5.07421,0.301177,0.000142526,20.0723,0.732482,11.0094,"outside","garden"
"English","item_299",11.202111044,0.6347047262,6.042400547668,4.3054,0.393055,0.406018,19.1208,0.874557,11.1157,"outside","grass"
"English","item_3",7.474097676,0.3285709018,2.770946857252,4.31513,0.231576,0.00105155,10.1128,0.406036,7.0669,"sounds","cockadoodledoo"
"English","item_30",8.48288956,0.5693031158,4.51334913429,3.20249,0.370974,0.00107381,13.693,0.752664,9.79027,"animals","fish.animal"
"English","item_300",15.118711402,0.6261652786,3.09465627779,8.62188,0.440595,0.00144569,20.4537,0.770185,7.46238,"outside","hose"
"English","item_301",11.169399818,0.5407305574,7.2477134972,4.18258,0.321753,0.56112,20.2362,0.81216,12.341,"outside","ladder"
"English","item_302",6.892714426,0.3457889678,8.031242878426,2.5141,0.196974,1.29646,13.4926,0.550263,13.4266,"outside","lawn_mower"
"English","item_303",8.588711118,0.4966179446,3.8137318130548,3.9336,0.334799,0.000379327,12.832,0.633523,8.63821,"outside","moon"
"English","item_304",12.125907452,0.5865034886,2.886540843658,6.96004,0.428483,0.00227422,16.5474,0.716886,7.02998,"outside","pool"
"English","item_305",8.836299374,0.6308002336,8.47933379294,2.93728,0.381452,2.50733,17.6323,0.943375,13.0762,"outside","rain"
"English","item_306",10.747765168,0.5834544668,3.8144423263156,4.9474,0.402238,0.000503048,15.8548,0.753282,8.73859,"outside","rock"
"English","item_307",18.60013018,0.7206033444,3.246098601832,10.4222,0.496823,0.00144896,25.4562,0.902515,7.83555,"outside","roof"
"English","item_308",13.31719513,0.5796299264,4.767227817996,5.89658,0.356099,0.00947455,20.4119,0.777938,10.1741,"outside","sandbox"
"English","item_309",14.836051282,0.6440653724,2.793708444874,8.40155,0.464845,0.00101057,19.7927,0.791931,7.12368,"outside","shovel"
"English","item_31",9.219297834,0.5718180834,6.4203539149,3.31099,0.354655,0.18629,16.7561,0.817006,11.3119,"animals","frog"
"English","item_310",15.289293588,0.664616007,4.90333373765,6.87165,0.414098,0.00658526,23.6639,0.893636,10.1445,"outside","sidewalk"
"English","item_311",9.598884924,0.5007426748,5.4384404723172,3.81731,0.302405,0.0116379,15.9321,0.688801,10.5974,"outside","sky"
"English","item_312",6.13486228,0.4205848336,8.97251932982,2.33321,0.242795,2.92553,12.7044,0.643161,13.5105,"outside","slide.object"
"English","item_313",5.586050628,0.3354950742,9.1187974699,2.00627,0.193698,2.8426,11.0577,0.52871,13.5644,"outside","snow"
"English","item_314",14.543208604,0.6360278802,4.650270484176,6.79958,0.404057,0.00133811,22.3005,0.85149,9.91791,"outside","snowman"
"English","item_315",13.590302788,0.55811785,5.3683333903922,6.01246,0.335627,0.00746634,21.7131,0.780567,10.7967,"outside","sprinkler"
"English","item_316",9.787508136,0.5461302484,4.867490428384,4.21687,0.357591,0.00152899,15.7273,0.72917,9.82313,"outside","star"
"English","item_317",13.912744316,0.6674983424,3.5818341991192,7.11832,0.463349,0.000728896,19.7591,0.841062,8.30693,"outside","stick"
"English","item_318",10.043311246,0.3617108758,4.26704999939,4.54038,0.21128,0.00284411,14.7198,0.492994,9.80957,"outside","stone"
"English","item_319",18.931766818,0.8717666062,3.7351314211328,9.94231,0.599146,0.000831274,27.513,1.1108,8.58695,"outside","street"
"English","item_32",12.206510632,0.581545479,3.304137206309,6.38384,0.407073,0.00222627,16.9605,0.727161,7.82698,"animals","giraffe"
"English","item_320",8.531631898,0.572508157,8.46269805938,2.94821,0.326278,2.41203,17.1204,0.859056,13.5425,"outside","sun"
"English","item_321",7.212140012,0.4650920464,6.98198799636,2.36333,0.273955,0.560045,13.7596,0.681204,12.2394,"outside","swing.object"
"English","item_322",6.189391154,0.472870825,7.828169251082,1.97575,0.280812,1.47334,12.9695,0.71033,12.8341,"outside","tree"
"English","item_323",10.54278809,0.6640941798,4.080646461872,3.98335,0.435704,0.00139512,15.9981,0.854759,9.24567,"outside","water.not_beverage"
"English","item_324",8.176435986,0.4490985994,8.5473576811,3.05505,0.248222,1.8298,16.439,0.699053,13.5569,"outside","wind"
"English","item_325",13.48256126,0.546908036,2.168307619727,8.6423,0.41247,0.000976465,17.2151,0.656945,5.75772,"places","beach"
"English","item_326",12.7715989,0.4329857366,4.340466657588,6.18286,0.257531,0.00274917,18.9508,0.601092,9.77702,"places","camping"
"English","item_327",3.09040339,0.18398257076,11.9512895674,1.4107,0.0972563,7.23805,6.04902,0.301631,15.0556,"places","church"
"English","item_328",14.711849372,0.5553426148,5.490405207976,6.26886,0.304891,0.00336511,23.4766,0.778135,11.4012,"places","circus"
"English","item_329",13.954087742,0.419327834,4.579388076184,5.79743,0.205932,0.00129252,21.1494,0.608469,10.8692,"places","country"
"English","item_33",6.368785824,0.3011789292,7.3987747214772,2.39614,0.166968,0.778619,11.8196,0.461979,12.781,"animals","goose"
"English","item_330",10.041844864,0.34351235284,6.8827548555192,3.66401,0.158399,0.000649986,17.3517,0.535966,12.9831,"places","downtown"
"English","item_331",8.668676732,0.4251816716,8.61724977012,3.26798,0.233523,1.22606,17.4116,0.685441,13.4287,"places","farm"
