"Simulation","age","yes","N"
"ParSimulation_233",32,888,1000
"ParSimulation_233",33,914,1000
"ParSimulation_233",34,932,1000
"ParSimulation_233",35,938,1000
"ParSimulation_233",36,950,1000
"ParSimulation_234",15,48,1000
"ParSimulation_234",16,76,1000
"ParSimulation_234",17,121,1000
"ParSimulation_234",18,177,1000
"ParSimulation_234",19,240,1000
"ParSimulation_234",20,308,1000
"ParSimulation_234",21,384,1000
"ParSimulation_234",22,446,1000
"ParSimulation_234",23,499,1000
"ParSimulation_234",24,569,1000
"ParSimulation_234",25,623,1000
"ParSimulation_234",26,677,1000
"ParSimulation_234",27,713,1000
"ParSimulation_234",28,761,1000
"ParSimulation_234",29,786,1000
"ParSimulation_234",30,828,1000
"ParSimulation_234",31,867,1000
"ParSimulation_234",32,898,1000
"ParSimulation_234",33,918,1000
"ParSimulation_234",34,937,1000
"ParSimulation_234",35,946,1000
"ParSimulation_234",36,956,1000
"ParSimulation_235",15,52,1000
"ParSimulation_235",16,89,1000
"ParSimulation_235",17,124,1000
"ParSimulation_235",18,162,1000
"ParSimulation_235",19,216,1000
"ParSimulation_235",20,286,1000
"ParSimulation_235",21,349,1000
"ParSimulation_235",22,411,1000
"ParSimulation_235",23,474,1000
"ParSimulation_235",24,535,1000
"ParSimulation_235",25,600,1000
"ParSimulation_235",26,653,1000
"ParSimulation_235",27,708,1000
"ParSimulation_235",28,754,1000
"ParSimulation_235",29,800,1000
"ParSimulation_235",30,835,1000
"ParSimulation_235",31,864,1000
"ParSimulation_235",32,885,1000
"ParSimulation_235",33,909,1000
"ParSimulation_235",34,932,1000
"ParSimulation_235",35,947,1000
"ParSimulation_235",36,961,1000
"ParSimulation_236",15,60,1000
"ParSimulation_236",16,90,1000
"ParSimulation_236",17,122,1000
"ParSimulation_236",18,177,1000
"ParSimulation_236",19,230,1000
"ParSimulation_236",20,282,1000
"ParSimulation_236",21,339,1000
"ParSimulation_236",22,410,1000
"ParSimulation_236",23,473,1000
"ParSimulation_236",24,529,1000
"ParSimulation_236",25,586,1000
"ParSimulation_236",26,640,1000
"ParSimulation_236",27,693,1000
"ParSimulation_236",28,746,1000
"ParSimulation_236",29,787,1000
"ParSimulation_236",30,822,1000
"ParSimulation_236",31,853,1000
"ParSimulation_236",32,876,1000
"ParSimulation_236",33,893,1000
"ParSimulation_236",34,923,1000
"ParSimulation_236",35,937,1000
"ParSimulation_236",36,953,1000
"ParSimulation_237",15,62,1000
"ParSimulation_237",16,87,1000
"ParSimulation_237",17,121,1000
"ParSimulation_237",18,183,1000
"ParSimulation_237",19,240,1000
"ParSimulation_237",20,306,1000
"ParSimulation_237",21,362,1000
"ParSimulation_237",22,428,1000
"ParSimulation_237",23,491,1000
"ParSimulation_237",24,553,1000
"ParSimulation_237",25,618,1000
"ParSimulation_237",26,658,1000
"ParSimulation_237",27,714,1000
"ParSimulation_237",28,771,1000
"ParSimulation_237",29,806,1000
"ParSimulation_237",30,854,1000
"ParSimulation_237",31,883,1000
"ParSimulation_237",32,904,1000
"ParSimulation_237",33,928,1000
"ParSimulation_237",34,940,1000
"ParSimulation_237",35,952,1000
"ParSimulation_237",36,966,1000
"ParSimulation_238",15,46,1000
"ParSimulation_238",16,78,1000
"ParSimulation_238",17,120,1000
"ParSimulation_238",18,159,1000
"ParSimulation_238",19,227,1000
"ParSimulation_238",20,285,1000
"ParSimulation_238",21,355,1000
"ParSimulation_238",22,398,1000
"ParSimulation_238",23,456,1000
"ParSimulation_238",24,515,1000
"ParSimulation_238",25,578,1000
"ParSimulation_238",26,632,1000
"ParSimulation_238",27,682,1000
"ParSimulation_238",28,717,1000
"ParSimulation_238",29,763,1000
"ParSimulation_238",30,802,1000
"ParSimulation_238",31,838,1000
"ParSimulation_238",32,877,1000
"ParSimulation_238",33,912,1000
"ParSimulation_238",34,935,1000
"ParSimulation_238",35,952,1000
"ParSimulation_238",36,965,1000
"ParSimulation_239",15,45,1000
"ParSimulation_239",16,74,1000
"ParSimulation_239",17,109,1000
"ParSimulation_239",18,159,1000
"ParSimulation_239",19,206,1000
"ParSimulation_239",20,258,1000
"ParSimulation_239",21,315,1000
"ParSimulation_239",22,402,1000
"ParSimulation_239",23,473,1000
"ParSimulation_239",24,530,1000
"ParSimulation_239",25,604,1000
"ParSimulation_239",26,664,1000
"ParSimulation_239",27,715,1000
"ParSimulation_239",28,759,1000
"ParSimulation_239",29,810,1000
"ParSimulation_239",30,835,1000
"ParSimulation_239",31,864,1000
"ParSimulation_239",32,895,1000
"ParSimulation_239",33,924,1000
"ParSimulation_239",34,937,1000
"ParSimulation_239",35,956,1000
"ParSimulation_239",36,964,1000
"ParSimulation_240",15,57,1000
"ParSimulation_240",16,84,1000
"ParSimulation_240",17,137,1000
"ParSimulation_240",18,184,1000
"ParSimulation_240",19,242,1000
"ParSimulation_240",20,298,1000
"ParSimulation_240",21,368,1000
"ParSimulation_240",22,434,1000
"ParSimulation_240",23,500,1000
"ParSimulation_240",24,559,1000
"ParSimulation_240",25,624,1000
"ParSimulation_240",26,680,1000
"ParSimulation_240",27,733,1000
"ParSimulation_240",28,775,1000
"ParSimulation_240",29,802,1000
"ParSimulation_240",30,841,1000
"ParSimulation_240",31,870,1000
"ParSimulation_240",32,896,1000
"ParSimulation_240",33,920,1000
"ParSimulation_240",34,936,1000
"ParSimulation_240",35,952,1000
"ParSimulation_240",36,963,1000
"ParSimulation_241",15,57,1000
"ParSimulation_241",16,87,1000
"ParSimulation_241",17,132,1000
"ParSimulation_241",18,170,1000
"ParSimulation_241",19,222,1000
"ParSimulation_241",20,281,1000
"ParSimulation_241",21,355,1000
"ParSimulation_241",22,422,1000
"ParSimulation_241",23,482,1000
"ParSimulation_241",24,543,1000
"ParSimulation_241",25,601,1000
"ParSimulation_241",26,657,1000
"ParSimulation_241",27,710,1000
"ParSimulation_241",28,761,1000
"ParSimulation_241",29,799,1000
"ParSimulation_241",30,830,1000
"ParSimulation_241",31,869,1000
"ParSimulation_241",32,891,1000
"ParSimulation_241",33,911,1000
"ParSimulation_241",34,927,1000
"ParSimulation_241",35,946,1000
"ParSimulation_241",36,957,1000
"ParSimulation_242",15,51,1000
"ParSimulation_242",16,82,1000
"ParSimulation_242",17,128,1000
"ParSimulation_242",18,189,1000
"ParSimulation_242",19,256,1000
"ParSimulation_242",20,309,1000
"ParSimulation_242",21,388,1000
"ParSimulation_242",22,450,1000
"ParSimulation_242",23,502,1000
"ParSimulation_242",24,569,1000
"ParSimulation_242",25,623,1000
"ParSimulation_242",26,669,1000
"ParSimulation_242",27,726,1000
"ParSimulation_242",28,762,1000
"ParSimulation_242",29,807,1000
"ParSimulation_242",30,841,1000
"ParSimulation_242",31,874,1000
"ParSimulation_242",32,904,1000
"ParSimulation_242",33,924,1000
"ParSimulation_242",34,938,1000
"ParSimulation_242",35,949,1000
"ParSimulation_242",36,957,1000
"ParSimulation_243",15,36,1000
"ParSimulation_243",16,70,1000
"ParSimulation_243",17,109,1000
"ParSimulation_243",18,158,1000
"ParSimulation_243",19,224,1000
"ParSimulation_243",20,282,1000
"ParSimulation_243",21,351,1000
"ParSimulation_243",22,415,1000
"ParSimulation_243",23,481,1000
"ParSimulation_243",24,541,1000
"ParSimulation_243",25,592,1000
"ParSimulation_243",26,640,1000
"ParSimulation_243",27,694,1000
"ParSimulation_243",28,747,1000
"ParSimulation_243",29,777,1000
"ParSimulation_243",30,816,1000
"ParSimulation_243",31,842,1000
"ParSimulation_243",32,873,1000
"ParSimulation_243",33,896,1000
"ParSimulation_243",34,912,1000
"ParSimulation_243",35,930,1000
"ParSimulation_243",36,941,1000
"ParSimulation_244",15,54,1000
"ParSimulation_244",16,93,1000
"ParSimulation_244",17,124,1000
"ParSimulation_244",18,174,1000
"ParSimulation_244",19,231,1000
"ParSimulation_244",20,293,1000
"ParSimulation_244",21,359,1000
"ParSimulation_244",22,424,1000
"ParSimulation_244",23,499,1000
"ParSimulation_244",24,552,1000
"ParSimulation_244",25,610,1000
"ParSimulation_244",26,657,1000
"ParSimulation_244",27,691,1000
"ParSimulation_244",28,735,1000
"ParSimulation_244",29,772,1000
"ParSimulation_244",30,810,1000
"ParSimulation_244",31,839,1000
"ParSimulation_244",32,862,1000
"ParSimulation_244",33,884,1000
"ParSimulation_244",34,907,1000
"ParSimulation_244",35,923,1000
"ParSimulation_244",36,942,1000
"ParSimulation_245",15,62,1000
"ParSimulation_245",16,109,1000
"ParSimulation_245",17,148,1000
"ParSimulation_245",18,197,1000
"ParSimulation_245",19,249,1000
"ParSimulation_245",20,309,1000
"ParSimulation_245",21,366,1000
"ParSimulation_245",22,433,1000
"ParSimulation_245",23,489,1000
"ParSimulation_245",24,541,1000
"ParSimulation_245",25,611,1000
"ParSimulation_245",26,668,1000
"ParSimulation_245",27,714,1000
"ParSimulation_245",28,764,1000
"ParSimulation_245",29,812,1000
"ParSimulation_245",30,844,1000
"ParSimulation_245",31,862,1000
"ParSimulation_245",32,891,1000
"ParSimulation_245",33,913,1000
"ParSimulation_245",34,931,1000
"ParSimulation_245",35,942,1000
"ParSimulation_245",36,949,1000
"ParSimulation_246",15,56,1000
"ParSimulation_246",16,100,1000
"ParSimulation_246",17,124,1000
"ParSimulation_246",18,166,1000
"ParSimulation_246",19,229,1000
"ParSimulation_246",20,288,1000
"ParSimulation_246",21,344,1000
"ParSimulation_246",22,411,1000
"ParSimulation_246",23,461,1000
"ParSimulation_246",24,520,1000
"ParSimulation_246",25,583,1000
"ParSimulation_246",26,654,1000
"ParSimulation_246",27,701,1000
"ParSimulation_246",28,755,1000
"ParSimulation_246",29,799,1000
"ParSimulation_246",30,837,1000
"ParSimulation_246",31,870,1000
"ParSimulation_246",32,894,1000
"ParSimulation_246",33,912,1000
"ParSimulation_246",34,938,1000
"ParSimulation_246",35,949,1000
"ParSimulation_246",36,961,1000
"ParSimulation_247",15,44,1000
"ParSimulation_247",16,71,1000
"ParSimulation_247",17,105,1000
"ParSimulation_247",18,163,1000
"ParSimulation_247",19,204,1000
"ParSimulation_247",20,269,1000
"ParSimulation_247",21,344,1000
"ParSimulation_247",22,408,1000
"ParSimulation_247",23,468,1000
"ParSimulation_247",24,534,1000
"ParSimulation_247",25,603,1000
"ParSimulation_247",26,657,1000
"ParSimulation_247",27,708,1000
"ParSimulation_247",28,744,1000
"ParSimulation_247",29,776,1000
"ParSimulation_247",30,815,1000
"ParSimulation_247",31,852,1000
"ParSimulation_247",32,882,1000
"ParSimulation_247",33,917,1000
"ParSimulation_247",34,937,1000
"ParSimulation_247",35,945,1000
"ParSimulation_247",36,956,1000
"ParSimulation_248",15,51,1000
"ParSimulation_248",16,80,1000
"ParSimulation_248",17,117,1000
"ParSimulation_248",18,169,1000
"ParSimulation_248",19,214,1000
"ParSimulation_248",20,296,1000
"ParSimulation_248",21,352,1000
"ParSimulation_248",22,428,1000
"ParSimulation_248",23,483,1000
"ParSimulation_248",24,548,1000
"ParSimulation_248",25,618,1000
"ParSimulation_248",26,673,1000
"ParSimulation_248",27,733,1000
"ParSimulation_248",28,774,1000
"ParSimulation_248",29,819,1000
"ParSimulation_248",30,844,1000
"ParSimulation_248",31,863,1000
"ParSimulation_248",32,885,1000
"ParSimulation_248",33,904,1000
"ParSimulation_248",34,916,1000
"ParSimulation_248",35,933,1000
"ParSimulation_248",36,950,1000
"ParSimulation_249",15,68,1000
"ParSimulation_249",16,95,1000
"ParSimulation_249",17,137,1000
"ParSimulation_249",18,196,1000
"ParSimulation_249",19,239,1000
"ParSimulation_249",20,299,1000
"ParSimulation_249",21,352,1000
"ParSimulation_249",22,418,1000
"ParSimulation_249",23,472,1000
"ParSimulation_249",24,534,1000
"ParSimulation_249",25,592,1000
"ParSimulation_249",26,652,1000
"ParSimulation_249",27,711,1000
"ParSimulation_249",28,768,1000
"ParSimulation_249",29,805,1000
"ParSimulation_249",30,839,1000
"ParSimulation_249",31,878,1000
"ParSimulation_249",32,898,1000
"ParSimulation_249",33,922,1000
"ParSimulation_249",34,936,1000
"ParSimulation_249",35,951,1000
"ParSimulation_249",36,961,1000
"ParSimulation_250",15,47,1000
"ParSimulation_250",16,80,1000
"ParSimulation_250",17,106,1000
"ParSimulation_250",18,154,1000
"ParSimulation_250",19,205,1000
"ParSimulation_250",20,260,1000
"ParSimulation_250",21,316,1000
"ParSimulation_250",22,388,1000
"ParSimulation_250",23,467,1000
"ParSimulation_250",24,533,1000
"ParSimulation_250",25,589,1000
"ParSimulation_250",26,632,1000
"ParSimulation_250",27,693,1000
"ParSimulation_250",28,740,1000
"ParSimulation_250",29,776,1000
"ParSimulation_250",30,810,1000
"ParSimulation_250",31,855,1000
"ParSimulation_250",32,890,1000
"ParSimulation_250",33,911,1000
"ParSimulation_250",34,930,1000
"ParSimulation_250",35,943,1000
"ParSimulation_250",36,955,1000
"ParSimulation_251",15,50,1000
"ParSimulation_251",16,87,1000
"ParSimulation_251",17,125,1000
"ParSimulation_251",18,169,1000
"ParSimulation_251",19,217,1000
"ParSimulation_251",20,270,1000
"ParSimulation_251",21,344,1000
"ParSimulation_251",22,418,1000
"ParSimulation_251",23,476,1000
"ParSimulation_251",24,538,1000
"ParSimulation_251",25,603,1000
"ParSimulation_251",26,656,1000
"ParSimulation_251",27,720,1000
"ParSimulation_251",28,772,1000
"ParSimulation_251",29,811,1000
"ParSimulation_251",30,840,1000
"ParSimulation_251",31,887,1000
"ParSimulation_251",32,905,1000
"ParSimulation_251",33,923,1000
"ParSimulation_251",34,944,1000
"ParSimulation_251",35,960,1000
"ParSimulation_251",36,971,1000
"ParSimulation_252",15,45,1000
"ParSimulation_252",16,77,1000
"ParSimulation_252",17,124,1000
"ParSimulation_252",18,172,1000
"ParSimulation_252",19,221,1000
"ParSimulation_252",20,269,1000
"ParSimulation_252",21,344,1000
"ParSimulation_252",22,419,1000
"ParSimulation_252",23,495,1000
"ParSimulation_252",24,552,1000
"ParSimulation_252",25,597,1000
"ParSimulation_252",26,649,1000
"ParSimulation_252",27,699,1000
"ParSimulation_252",28,730,1000
"ParSimulation_252",29,779,1000
"ParSimulation_252",30,818,1000
"ParSimulation_252",31,852,1000
"ParSimulation_252",32,883,1000
"ParSimulation_252",33,908,1000
"ParSimulation_252",34,924,1000
"ParSimulation_252",35,936,1000
"ParSimulation_252",36,948,1000
"ParSimulation_253",15,56,1000
"ParSimulation_253",16,82,1000
"ParSimulation_253",17,129,1000
"ParSimulation_253",18,169,1000
"ParSimulation_253",19,216,1000
"ParSimulation_253",20,283,1000
"ParSimulation_253",21,343,1000
"ParSimulation_253",22,406,1000
"ParSimulation_253",23,462,1000
"ParSimulation_253",24,528,1000
"ParSimulation_253",25,594,1000
"ParSimulation_253",26,657,1000
"ParSimulation_253",27,711,1000
"ParSimulation_253",28,766,1000
"ParSimulation_253",29,801,1000
"ParSimulation_253",30,831,1000
"ParSimulation_253",31,859,1000
"ParSimulation_253",32,881,1000
"ParSimulation_253",33,907,1000
"ParSimulation_253",34,916,1000
"ParSimulation_253",35,929,1000
"ParSimulation_253",36,942,1000
"ParSimulation_254",15,56,1000
"ParSimulation_254",16,94,1000
"ParSimulation_254",17,132,1000
"ParSimulation_254",18,172,1000
"ParSimulation_254",19,223,1000
"ParSimulation_254",20,271,1000
"ParSimulation_254",21,330,1000
"ParSimulation_254",22,389,1000
"ParSimulation_254",23,463,1000
"ParSimulation_254",24,524,1000
"ParSimulation_254",25,595,1000
"ParSimulation_254",26,639,1000
"ParSimulation_254",27,689,1000
"ParSimulation_254",28,742,1000
"ParSimulation_254",29,781,1000
"ParSimulation_254",30,825,1000
"ParSimulation_254",31,846,1000
"ParSimulation_254",32,869,1000
"ParSimulation_254",33,895,1000
"ParSimulation_254",34,909,1000
"ParSimulation_254",35,931,1000
"ParSimulation_254",36,946,1000
"ParSimulation_255",15,58,1000
"ParSimulation_255",16,88,1000
"ParSimulation_255",17,127,1000
"ParSimulation_255",18,174,1000
"ParSimulation_255",19,221,1000
"ParSimulation_255",20,273,1000
"ParSimulation_255",21,340,1000
"ParSimulation_255",22,419,1000
"ParSimulation_255",23,490,1000
"ParSimulation_255",24,542,1000
"ParSimulation_255",25,601,1000
"ParSimulation_255",26,647,1000
"ParSimulation_255",27,706,1000
"ParSimulation_255",28,755,1000
"ParSimulation_255",29,792,1000
"ParSimulation_255",30,843,1000
"ParSimulation_255",31,872,1000
"ParSimulation_255",32,896,1000
"ParSimulation_255",33,912,1000
"ParSimulation_255",34,922,1000
"ParSimulation_255",35,939,1000
"ParSimulation_255",36,947,1000
"ParSimulation_256",15,56,1000
"ParSimulation_256",16,92,1000
"ParSimulation_256",17,122,1000
"ParSimulation_256",18,165,1000
"ParSimulation_256",19,225,1000
"ParSimulation_256",20,279,1000
"ParSimulation_256",21,343,1000
"ParSimulation_256",22,420,1000
"ParSimulation_256",23,484,1000
"ParSimulation_256",24,560,1000
"ParSimulation_256",25,619,1000
"ParSimulation_256",26,669,1000
"ParSimulation_256",27,724,1000
"ParSimulation_256",28,771,1000
"ParSimulation_256",29,806,1000
"ParSimulation_256",30,849,1000
"ParSimulation_256",31,867,1000
"ParSimulation_256",32,899,1000
"ParSimulation_256",33,914,1000
"ParSimulation_256",34,929,1000
"ParSimulation_256",35,943,1000
"ParSimulation_256",36,958,1000
"ParSimulation_257",15,47,1000
"ParSimulation_257",16,76,1000
"ParSimulation_257",17,112,1000
"ParSimulation_257",18,169,1000
"ParSimulation_257",19,214,1000
"ParSimulation_257",20,279,1000
"ParSimulation_257",21,346,1000
"ParSimulation_257",22,415,1000
"ParSimulation_257",23,472,1000
"ParSimulation_257",24,549,1000
"ParSimulation_257",25,610,1000
"ParSimulation_257",26,663,1000
"ParSimulation_257",27,718,1000
"ParSimulation_257",28,765,1000
"ParSimulation_257",29,804,1000
"ParSimulation_257",30,839,1000
"ParSimulation_257",31,864,1000
"ParSimulation_257",32,884,1000
"ParSimulation_257",33,901,1000
"ParSimulation_257",34,920,1000
"ParSimulation_257",35,933,1000
"ParSimulation_257",36,949,1000
"ParSimulation_258",15,56,1000
"ParSimulation_258",16,81,1000
"ParSimulation_258",17,110,1000
"ParSimulation_258",18,148,1000
"ParSimulation_258",19,203,1000
"ParSimulation_258",20,259,1000
"ParSimulation_258",21,328,1000
"ParSimulation_258",22,392,1000
"ParSimulation_258",23,457,1000
"ParSimulation_258",24,515,1000
"ParSimulation_258",25,579,1000
"ParSimulation_258",26,641,1000
"ParSimulation_258",27,697,1000
"ParSimulation_258",28,739,1000
"ParSimulation_258",29,782,1000
"ParSimulation_258",30,819,1000
"ParSimulation_258",31,851,1000
"ParSimulation_258",32,883,1000
"ParSimulation_258",33,911,1000
"ParSimulation_258",34,925,1000
"ParSimulation_258",35,940,1000
"ParSimulation_258",36,952,1000
"ParSimulation_259",15,55,1000
"ParSimulation_259",16,95,1000
"ParSimulation_259",17,123,1000
"ParSimulation_259",18,167,1000
"ParSimulation_259",19,218,1000
"ParSimulation_259",20,273,1000
"ParSimulation_259",21,336,1000
"ParSimulation_259",22,407,1000
"ParSimulation_259",23,466,1000
"ParSimulation_259",24,514,1000
"ParSimulation_259",25,574,1000
"ParSimulation_259",26,628,1000
"ParSimulation_259",27,673,1000
"ParSimulation_259",28,716,1000
"ParSimulation_259",29,767,1000
"ParSimulation_259",30,807,1000
"ParSimulation_259",31,846,1000
"ParSimulation_259",32,884,1000
"ParSimulation_259",33,910,1000
"ParSimulation_259",34,933,1000
"ParSimulation_259",35,943,1000
"ParSimulation_259",36,951,1000
"ParSimulation_260",15,56,1000
"ParSimulation_260",16,90,1000
"ParSimulation_260",17,131,1000
"ParSimulation_260",18,183,1000
"ParSimulation_260",19,234,1000
"ParSimulation_260",20,293,1000
"ParSimulation_260",21,351,1000
"ParSimulation_260",22,399,1000
"ParSimulation_260",23,452,1000
"ParSimulation_260",24,511,1000
"ParSimulation_260",25,563,1000
"ParSimulation_260",26,627,1000
"ParSimulation_260",27,690,1000
"ParSimulation_260",28,744,1000
"ParSimulation_260",29,789,1000
"ParSimulation_260",30,817,1000
"ParSimulation_260",31,850,1000
"ParSimulation_260",32,870,1000
"ParSimulation_260",33,904,1000
"ParSimulation_260",34,924,1000
"ParSimulation_260",35,941,1000
"ParSimulation_260",36,952,1000
"ParSimulation_261",15,54,1000
"ParSimulation_261",16,88,1000
"ParSimulation_261",17,134,1000
"ParSimulation_261",18,181,1000
"ParSimulation_261",19,230,1000
"ParSimulation_261",20,281,1000
"ParSimulation_261",21,350,1000
"ParSimulation_261",22,427,1000
"ParSimulation_261",23,496,1000
"ParSimulation_261",24,567,1000
"ParSimulation_261",25,628,1000
"ParSimulation_261",26,681,1000
"ParSimulation_261",27,728,1000
"ParSimulation_261",28,765,1000
"ParSimulation_261",29,813,1000
"ParSimulation_261",30,838,1000
"ParSimulation_261",31,866,1000
"ParSimulation_261",32,900,1000
"ParSimulation_261",33,920,1000
"ParSimulation_261",34,934,1000
"ParSimulation_261",35,949,1000
"ParSimulation_261",36,960,1000
"ParSimulation_262",15,47,1000
"ParSimulation_262",16,84,1000
"ParSimulation_262",17,130,1000
"ParSimulation_262",18,179,1000
"ParSimulation_262",19,231,1000
"ParSimulation_262",20,285,1000
"ParSimulation_262",21,350,1000
"ParSimulation_262",22,409,1000
"ParSimulation_262",23,495,1000
"ParSimulation_262",24,559,1000
"ParSimulation_262",25,612,1000
"ParSimulation_262",26,668,1000
"ParSimulation_262",27,721,1000
"ParSimulation_262",28,760,1000
"ParSimulation_262",29,794,1000
"ParSimulation_262",30,830,1000
"ParSimulation_262",31,873,1000
"ParSimulation_262",32,897,1000
"ParSimulation_262",33,911,1000
"ParSimulation_262",34,935,1000
"ParSimulation_262",35,949,1000
"ParSimulation_262",36,960,1000
"ParSimulation_263",15,52,1000
"ParSimulation_263",16,87,1000
"ParSimulation_263",17,127,1000
"ParSimulation_263",18,170,1000
"ParSimulation_263",19,232,1000
"ParSimulation_263",20,292,1000
"ParSimulation_263",21,356,1000
"ParSimulation_263",22,430,1000
"ParSimulation_263",23,481,1000
"ParSimulation_263",24,531,1000
"ParSimulation_263",25,601,1000
"ParSimulation_263",26,662,1000
"ParSimulation_263",27,723,1000
"ParSimulation_263",28,764,1000
"ParSimulation_263",29,809,1000
"ParSimulation_263",30,848,1000
"ParSimulation_263",31,887,1000
"ParSimulation_263",32,905,1000
"ParSimulation_263",33,923,1000
"ParSimulation_263",34,931,1000
"ParSimulation_263",35,940,1000
"ParSimulation_263",36,953,1000
"ParSimulation_264",15,43,1000
"ParSimulation_264",16,73,1000
"ParSimulation_264",17,111,1000
"ParSimulation_264",18,156,1000
"ParSimulation_264",19,206,1000
"ParSimulation_264",20,278,1000
"ParSimulation_264",21,347,1000
"ParSimulation_264",22,417,1000
"ParSimulation_264",23,478,1000
"ParSimulation_264",24,550,1000
"ParSimulation_264",25,600,1000
"ParSimulation_264",26,654,1000
"ParSimulation_264",27,696,1000
"ParSimulation_264",28,741,1000
"ParSimulation_264",29,783,1000
"ParSimulation_264",30,823,1000
"ParSimulation_264",31,857,1000
"ParSimulation_264",32,884,1000
"ParSimulation_264",33,905,1000
"ParSimulation_264",34,924,1000
"ParSimulation_264",35,942,1000
"ParSimulation_264",36,952,1000
"ParSimulation_265",15,46,1000
"ParSimulation_265",16,80,1000
"ParSimulation_265",17,127,1000
"ParSimulation_265",18,175,1000
"ParSimulation_265",19,232,1000
"ParSimulation_265",20,306,1000
"ParSimulation_265",21,363,1000
"ParSimulation_265",22,431,1000
"ParSimulation_265",23,504,1000
"ParSimulation_265",24,570,1000
"ParSimulation_265",25,616,1000
"ParSimulation_265",26,684,1000
"ParSimulation_265",27,740,1000
"ParSimulation_265",28,783,1000
"ParSimulation_265",29,819,1000
"ParSimulation_265",30,862,1000
"ParSimulation_265",31,893,1000
"ParSimulation_265",32,915,1000
"ParSimulation_265",33,927,1000
"ParSimulation_265",34,940,1000
"ParSimulation_265",35,954,1000
"ParSimulation_265",36,963,1000
"ParSimulation_266",15,45,1000
"ParSimulation_266",16,70,1000
"ParSimulation_266",17,115,1000
"ParSimulation_266",18,158,1000
"ParSimulation_266",19,213,1000
"ParSimulation_266",20,276,1000
"ParSimulation_266",21,341,1000
"ParSimulation_266",22,417,1000
"ParSimulation_266",23,498,1000
"ParSimulation_266",24,556,1000
"ParSimulation_266",25,627,1000
"ParSimulation_266",26,671,1000
"ParSimulation_266",27,719,1000
"ParSimulation_266",28,760,1000
"ParSimulation_266",29,803,1000
"ParSimulation_266",30,839,1000
"ParSimulation_266",31,869,1000
"ParSimulation_266",32,894,1000
"ParSimulation_266",33,916,1000
"ParSimulation_266",34,931,1000
"ParSimulation_266",35,941,1000
"ParSimulation_266",36,951,1000
"ParSimulation_267",15,57,1000
"ParSimulation_267",16,83,1000
"ParSimulation_267",17,124,1000
"ParSimulation_267",18,180,1000
"ParSimulation_267",19,243,1000
"ParSimulation_267",20,301,1000
"ParSimulation_267",21,373,1000
"ParSimulation_267",22,434,1000
"ParSimulation_267",23,501,1000
"ParSimulation_267",24,565,1000
"ParSimulation_267",25,626,1000
"ParSimulation_267",26,681,1000
"ParSimulation_267",27,719,1000
"ParSimulation_267",28,762,1000
"ParSimulation_267",29,796,1000
"ParSimulation_267",30,826,1000
"ParSimulation_267",31,853,1000
"ParSimulation_267",32,880,1000
"ParSimulation_267",33,910,1000
"ParSimulation_267",34,933,1000
"ParSimulation_267",35,944,1000
"ParSimulation_267",36,952,1000
"ParSimulation_268",15,60,1000
"ParSimulation_268",16,94,1000
"ParSimulation_268",17,125,1000
"ParSimulation_268",18,174,1000
"ParSimulation_268",19,221,1000
"ParSimulation_268",20,272,1000
"ParSimulation_268",21,336,1000
"ParSimulation_268",22,403,1000
"ParSimulation_268",23,449,1000
"ParSimulation_268",24,523,1000
"ParSimulation_268",25,578,1000
"ParSimulation_268",26,630,1000
"ParSimulation_268",27,676,1000
"ParSimulation_268",28,728,1000
"ParSimulation_268",29,771,1000
"ParSimulation_268",30,804,1000
"ParSimulation_268",31,841,1000
"ParSimulation_268",32,863,1000
"ParSimulation_268",33,882,1000
"ParSimulation_268",34,903,1000
"ParSimulation_268",35,926,1000
"ParSimulation_268",36,935,1000
"ParSimulation_269",15,50,1000
"ParSimulation_269",16,80,1000
"ParSimulation_269",17,109,1000
"ParSimulation_269",18,154,1000
"ParSimulation_269",19,208,1000
"ParSimulation_269",20,277,1000
"ParSimulation_269",21,332,1000
"ParSimulation_269",22,391,1000
"ParSimulation_269",23,461,1000
"ParSimulation_269",24,525,1000
"ParSimulation_269",25,583,1000
"ParSimulation_269",26,643,1000
"ParSimulation_269",27,695,1000
"ParSimulation_269",28,740,1000
"ParSimulation_269",29,793,1000
"ParSimulation_269",30,835,1000
"ParSimulation_269",31,879,1000
"ParSimulation_269",32,897,1000
"ParSimulation_269",33,913,1000
"ParSimulation_269",34,930,1000
"ParSimulation_269",35,949,1000
"ParSimulation_269",36,956,1000
"ParSimulation_270",15,64,1000
"ParSimulation_270",16,97,1000
"ParSimulation_270",17,132,1000
"ParSimulation_270",18,191,1000
"ParSimulation_270",19,250,1000
"ParSimulation_270",20,296,1000
"ParSimulation_270",21,360,1000
"ParSimulation_270",22,422,1000
"ParSimulation_270",23,489,1000
"ParSimulation_270",24,564,1000
"ParSimulation_270",25,619,1000
"ParSimulation_270",26,659,1000
"ParSimulation_270",27,708,1000
"ParSimulation_270",28,752,1000
"ParSimulation_270",29,792,1000
"ParSimulation_270",30,830,1000
"ParSimulation_270",31,861,1000
"ParSimulation_270",32,890,1000
"ParSimulation_270",33,913,1000
"ParSimulation_270",34,932,1000
"ParSimulation_270",35,948,1000
"ParSimulation_270",36,964,1000
"ParSimulation_271",15,47,1000
"ParSimulation_271",16,79,1000
"ParSimulation_271",17,115,1000
