"Simulation","age","yes","N"
"ParSimulation_164",19,228,1000
"ParSimulation_164",20,295,1000
"ParSimulation_164",21,363,1000
"ParSimulation_164",22,422,1000
"ParSimulation_164",23,477,1000
"ParSimulation_164",24,540,1000
"ParSimulation_164",25,596,1000
"ParSimulation_164",26,649,1000
"ParSimulation_164",27,703,1000
"ParSimulation_164",28,741,1000
"ParSimulation_164",29,786,1000
"ParSimulation_164",30,817,1000
"ParSimulation_164",31,851,1000
"ParSimulation_164",32,884,1000
"ParSimulation_164",33,905,1000
"ParSimulation_164",34,920,1000
"ParSimulation_164",35,933,1000
"ParSimulation_164",36,944,1000
"ParSimulation_165",15,55,1000
"ParSimulation_165",16,92,1000
"ParSimulation_165",17,128,1000
"ParSimulation_165",18,173,1000
"ParSimulation_165",19,221,1000
"ParSimulation_165",20,285,1000
"ParSimulation_165",21,342,1000
"ParSimulation_165",22,391,1000
"ParSimulation_165",23,460,1000
"ParSimulation_165",24,510,1000
"ParSimulation_165",25,566,1000
"ParSimulation_165",26,614,1000
"ParSimulation_165",27,663,1000
"ParSimulation_165",28,710,1000
"ParSimulation_165",29,750,1000
"ParSimulation_165",30,789,1000
"ParSimulation_165",31,818,1000
"ParSimulation_165",32,853,1000
"ParSimulation_165",33,881,1000
"ParSimulation_165",34,903,1000
"ParSimulation_165",35,919,1000
"ParSimulation_165",36,934,1000
"ParSimulation_166",15,59,1000
"ParSimulation_166",16,95,1000
"ParSimulation_166",17,125,1000
"ParSimulation_166",18,179,1000
"ParSimulation_166",19,239,1000
"ParSimulation_166",20,307,1000
"ParSimulation_166",21,372,1000
"ParSimulation_166",22,433,1000
"ParSimulation_166",23,482,1000
"ParSimulation_166",24,533,1000
"ParSimulation_166",25,575,1000
"ParSimulation_166",26,632,1000
"ParSimulation_166",27,674,1000
"ParSimulation_166",28,720,1000
"ParSimulation_166",29,761,1000
"ParSimulation_166",30,788,1000
"ParSimulation_166",31,822,1000
"ParSimulation_166",32,838,1000
"ParSimulation_166",33,867,1000
"ParSimulation_166",34,890,1000
"ParSimulation_166",35,906,1000
"ParSimulation_166",36,921,1000
"ParSimulation_167",15,46,1000
"ParSimulation_167",16,78,1000
"ParSimulation_167",17,114,1000
"ParSimulation_167",18,157,1000
"ParSimulation_167",19,205,1000
"ParSimulation_167",20,278,1000
"ParSimulation_167",21,341,1000
"ParSimulation_167",22,420,1000
"ParSimulation_167",23,482,1000
"ParSimulation_167",24,551,1000
"ParSimulation_167",25,602,1000
"ParSimulation_167",26,655,1000
"ParSimulation_167",27,698,1000
"ParSimulation_167",28,748,1000
"ParSimulation_167",29,778,1000
"ParSimulation_167",30,811,1000
"ParSimulation_167",31,842,1000
"ParSimulation_167",32,863,1000
"ParSimulation_167",33,883,1000
"ParSimulation_167",34,907,1000
"ParSimulation_167",35,924,1000
"ParSimulation_167",36,935,1000
"ParSimulation_168",15,63,1000
"ParSimulation_168",16,97,1000
"ParSimulation_168",17,132,1000
"ParSimulation_168",18,175,1000
"ParSimulation_168",19,227,1000
"ParSimulation_168",20,277,1000
"ParSimulation_168",21,328,1000
"ParSimulation_168",22,388,1000
"ParSimulation_168",23,449,1000
"ParSimulation_168",24,502,1000
"ParSimulation_168",25,570,1000
"ParSimulation_168",26,626,1000
"ParSimulation_168",27,667,1000
"ParSimulation_168",28,711,1000
"ParSimulation_168",29,760,1000
"ParSimulation_168",30,798,1000
"ParSimulation_168",31,822,1000
"ParSimulation_168",32,852,1000
"ParSimulation_168",33,879,1000
"ParSimulation_168",34,894,1000
"ParSimulation_168",35,903,1000
"ParSimulation_168",36,924,1000
"ParSimulation_169",15,71,1000
"ParSimulation_169",16,112,1000
"ParSimulation_169",17,151,1000
"ParSimulation_169",18,196,1000
"ParSimulation_169",19,249,1000
"ParSimulation_169",20,296,1000
"ParSimulation_169",21,356,1000
"ParSimulation_169",22,419,1000
"ParSimulation_169",23,486,1000
"ParSimulation_169",24,550,1000
"ParSimulation_169",25,592,1000
"ParSimulation_169",26,654,1000
"ParSimulation_169",27,699,1000
"ParSimulation_169",28,746,1000
"ParSimulation_169",29,785,1000
"ParSimulation_169",30,820,1000
"ParSimulation_169",31,848,1000
"ParSimulation_169",32,875,1000
"ParSimulation_169",33,886,1000
"ParSimulation_169",34,906,1000
"ParSimulation_169",35,918,1000
"ParSimulation_169",36,933,1000
"ParSimulation_170",15,73,1000
"ParSimulation_170",16,99,1000
"ParSimulation_170",17,153,1000
"ParSimulation_170",18,206,1000
"ParSimulation_170",19,268,1000
"ParSimulation_170",20,317,1000
"ParSimulation_170",21,370,1000
"ParSimulation_170",22,436,1000
"ParSimulation_170",23,487,1000
"ParSimulation_170",24,536,1000
"ParSimulation_170",25,598,1000
"ParSimulation_170",26,644,1000
"ParSimulation_170",27,693,1000
"ParSimulation_170",28,733,1000
"ParSimulation_170",29,775,1000
"ParSimulation_170",30,806,1000
"ParSimulation_170",31,835,1000
"ParSimulation_170",32,862,1000
"ParSimulation_170",33,887,1000
"ParSimulation_170",34,908,1000
"ParSimulation_170",35,921,1000
"ParSimulation_170",36,931,1000
"ParSimulation_171",15,69,1000
"ParSimulation_171",16,98,1000
"ParSimulation_171",17,141,1000
"ParSimulation_171",18,180,1000
"ParSimulation_171",19,231,1000
"ParSimulation_171",20,278,1000
"ParSimulation_171",21,328,1000
"ParSimulation_171",22,383,1000
"ParSimulation_171",23,439,1000
"ParSimulation_171",24,509,1000
"ParSimulation_171",25,572,1000
"ParSimulation_171",26,632,1000
"ParSimulation_171",27,683,1000
"ParSimulation_171",28,727,1000
"ParSimulation_171",29,763,1000
"ParSimulation_171",30,800,1000
"ParSimulation_171",31,830,1000
"ParSimulation_171",32,854,1000
"ParSimulation_171",33,885,1000
"ParSimulation_171",34,906,1000
"ParSimulation_171",35,926,1000
"ParSimulation_171",36,935,1000
"ParSimulation_172",15,53,1000
"ParSimulation_172",16,88,1000
"ParSimulation_172",17,140,1000
"ParSimulation_172",18,192,1000
"ParSimulation_172",19,234,1000
"ParSimulation_172",20,288,1000
"ParSimulation_172",21,360,1000
"ParSimulation_172",22,433,1000
"ParSimulation_172",23,491,1000
"ParSimulation_172",24,542,1000
"ParSimulation_172",25,591,1000
"ParSimulation_172",26,644,1000
"ParSimulation_172",27,691,1000
"ParSimulation_172",28,747,1000
"ParSimulation_172",29,781,1000
"ParSimulation_172",30,814,1000
"ParSimulation_172",31,836,1000
"ParSimulation_172",32,873,1000
"ParSimulation_172",33,899,1000
"ParSimulation_172",34,912,1000
"ParSimulation_172",35,927,1000
"ParSimulation_172",36,941,1000
"ParSimulation_173",15,71,1000
"ParSimulation_173",16,115,1000
"ParSimulation_173",17,171,1000
"ParSimulation_173",18,216,1000
"ParSimulation_173",19,266,1000
"ParSimulation_173",20,323,1000
"ParSimulation_173",21,381,1000
"ParSimulation_173",22,430,1000
"ParSimulation_173",23,505,1000
"ParSimulation_173",24,555,1000
"ParSimulation_173",25,617,1000
"ParSimulation_173",26,663,1000
"ParSimulation_173",27,709,1000
"ParSimulation_173",28,746,1000
"ParSimulation_173",29,783,1000
"ParSimulation_173",30,815,1000
"ParSimulation_173",31,850,1000
"ParSimulation_173",32,879,1000
"ParSimulation_173",33,904,1000
"ParSimulation_173",34,924,1000
"ParSimulation_173",35,936,1000
"ParSimulation_173",36,950,1000
"ParSimulation_174",15,67,1000
"ParSimulation_174",16,101,1000
"ParSimulation_174",17,150,1000
"ParSimulation_174",18,202,1000
"ParSimulation_174",19,256,1000
"ParSimulation_174",20,316,1000
"ParSimulation_174",21,393,1000
"ParSimulation_174",22,455,1000
"ParSimulation_174",23,508,1000
"ParSimulation_174",24,569,1000
"ParSimulation_174",25,633,1000
"ParSimulation_174",26,675,1000
"ParSimulation_174",27,720,1000
"ParSimulation_174",28,760,1000
"ParSimulation_174",29,793,1000
"ParSimulation_174",30,819,1000
"ParSimulation_174",31,859,1000
"ParSimulation_174",32,887,1000
"ParSimulation_174",33,913,1000
"ParSimulation_174",34,926,1000
"ParSimulation_174",35,937,1000
"ParSimulation_174",36,945,1000
"ParSimulation_175",15,80,1000
"ParSimulation_175",16,117,1000
"ParSimulation_175",17,159,1000
"ParSimulation_175",18,202,1000
"ParSimulation_175",19,250,1000
"ParSimulation_175",20,302,1000
"ParSimulation_175",21,366,1000
"ParSimulation_175",22,411,1000
"ParSimulation_175",23,476,1000
"ParSimulation_175",24,529,1000
"ParSimulation_175",25,579,1000
"ParSimulation_175",26,626,1000
"ParSimulation_175",27,675,1000
"ParSimulation_175",28,717,1000
"ParSimulation_175",29,756,1000
"ParSimulation_175",30,798,1000
"ParSimulation_175",31,824,1000
"ParSimulation_175",32,851,1000
"ParSimulation_175",33,866,1000
"ParSimulation_175",34,886,1000
"ParSimulation_175",35,900,1000
"ParSimulation_175",36,914,1000
"ParSimulation_176",15,57,1000
"ParSimulation_176",16,81,1000
"ParSimulation_176",17,114,1000
"ParSimulation_176",18,151,1000
"ParSimulation_176",19,210,1000
"ParSimulation_176",20,267,1000
"ParSimulation_176",21,337,1000
"ParSimulation_176",22,390,1000
"ParSimulation_176",23,454,1000
"ParSimulation_176",24,529,1000
"ParSimulation_176",25,585,1000
"ParSimulation_176",26,638,1000
"ParSimulation_176",27,689,1000
"ParSimulation_176",28,735,1000
"ParSimulation_176",29,775,1000
"ParSimulation_176",30,811,1000
"ParSimulation_176",31,835,1000
"ParSimulation_176",32,858,1000
"ParSimulation_176",33,876,1000
"ParSimulation_176",34,898,1000
"ParSimulation_176",35,913,1000
"ParSimulation_176",36,928,1000
"ParSimulation_177",15,58,1000
"ParSimulation_177",16,91,1000
"ParSimulation_177",17,142,1000
"ParSimulation_177",18,176,1000
"ParSimulation_177",19,240,1000
"ParSimulation_177",20,304,1000
"ParSimulation_177",21,365,1000
"ParSimulation_177",22,427,1000
"ParSimulation_177",23,475,1000
"ParSimulation_177",24,539,1000
"ParSimulation_177",25,594,1000
"ParSimulation_177",26,641,1000
"ParSimulation_177",27,690,1000
"ParSimulation_177",28,728,1000
"ParSimulation_177",29,751,1000
"ParSimulation_177",30,788,1000
"ParSimulation_177",31,819,1000
"ParSimulation_177",32,842,1000
"ParSimulation_177",33,859,1000
"ParSimulation_177",34,881,1000
"ParSimulation_177",35,897,1000
"ParSimulation_177",36,918,1000
"ParSimulation_178",15,74,1000
"ParSimulation_178",16,110,1000
"ParSimulation_178",17,158,1000
"ParSimulation_178",18,218,1000
"ParSimulation_178",19,262,1000
"ParSimulation_178",20,316,1000
"ParSimulation_178",21,378,1000
"ParSimulation_178",22,442,1000
"ParSimulation_178",23,492,1000
"ParSimulation_178",24,544,1000
"ParSimulation_178",25,606,1000
"ParSimulation_178",26,650,1000
"ParSimulation_178",27,699,1000
"ParSimulation_178",28,749,1000
"ParSimulation_178",29,790,1000
"ParSimulation_178",30,823,1000
"ParSimulation_178",31,851,1000
"ParSimulation_178",32,872,1000
"ParSimulation_178",33,888,1000
"ParSimulation_178",34,905,1000
"ParSimulation_178",35,922,1000
"ParSimulation_178",36,936,1000
"ParSimulation_179",15,65,1000
"ParSimulation_179",16,109,1000
"ParSimulation_179",17,147,1000
"ParSimulation_179",18,199,1000
"ParSimulation_179",19,253,1000
"ParSimulation_179",20,318,1000
"ParSimulation_179",21,370,1000
"ParSimulation_179",22,423,1000
"ParSimulation_179",23,475,1000
"ParSimulation_179",24,529,1000
"ParSimulation_179",25,588,1000
"ParSimulation_179",26,632,1000
"ParSimulation_179",27,690,1000
"ParSimulation_179",28,725,1000
"ParSimulation_179",29,763,1000
"ParSimulation_179",30,807,1000
"ParSimulation_179",31,833,1000
"ParSimulation_179",32,870,1000
"ParSimulation_179",33,891,1000
"ParSimulation_179",34,913,1000
"ParSimulation_179",35,936,1000
"ParSimulation_179",36,949,1000
"ParSimulation_180",15,64,1000
"ParSimulation_180",16,95,1000
"ParSimulation_180",17,132,1000
"ParSimulation_180",18,187,1000
"ParSimulation_180",19,236,1000
"ParSimulation_180",20,291,1000
"ParSimulation_180",21,342,1000
"ParSimulation_180",22,404,1000
"ParSimulation_180",23,476,1000
"ParSimulation_180",24,534,1000
"ParSimulation_180",25,581,1000
"ParSimulation_180",26,635,1000
"ParSimulation_180",27,676,1000
"ParSimulation_180",28,728,1000
"ParSimulation_180",29,761,1000
"ParSimulation_180",30,784,1000
"ParSimulation_180",31,824,1000
"ParSimulation_180",32,850,1000
"ParSimulation_180",33,872,1000
"ParSimulation_180",34,901,1000
"ParSimulation_180",35,912,1000
"ParSimulation_180",36,931,1000
"ParSimulation_181",15,72,1000
"ParSimulation_181",16,99,1000
"ParSimulation_181",17,140,1000
"ParSimulation_181",18,190,1000
"ParSimulation_181",19,248,1000
"ParSimulation_181",20,299,1000
"ParSimulation_181",21,355,1000
"ParSimulation_181",22,419,1000
"ParSimulation_181",23,472,1000
"ParSimulation_181",24,530,1000
"ParSimulation_181",25,580,1000
"ParSimulation_181",26,624,1000
"ParSimulation_181",27,675,1000
"ParSimulation_181",28,735,1000
"ParSimulation_181",29,772,1000
"ParSimulation_181",30,808,1000
"ParSimulation_181",31,826,1000
"ParSimulation_181",32,854,1000
"ParSimulation_181",33,872,1000
"ParSimulation_181",34,891,1000
"ParSimulation_181",35,906,1000
"ParSimulation_181",36,922,1000
"ParSimulation_182",15,66,1000
"ParSimulation_182",16,86,1000
"ParSimulation_182",17,127,1000
"ParSimulation_182",18,182,1000
"ParSimulation_182",19,237,1000
"ParSimulation_182",20,293,1000
"ParSimulation_182",21,357,1000
"ParSimulation_182",22,421,1000
"ParSimulation_182",23,476,1000
"ParSimulation_182",24,526,1000
"ParSimulation_182",25,571,1000
"ParSimulation_182",26,611,1000
"ParSimulation_182",27,672,1000
"ParSimulation_182",28,712,1000
"ParSimulation_182",29,749,1000
"ParSimulation_182",30,785,1000
"ParSimulation_182",31,807,1000
"ParSimulation_182",32,835,1000
"ParSimulation_182",33,860,1000
"ParSimulation_182",34,878,1000
"ParSimulation_182",35,899,1000
"ParSimulation_182",36,912,1000
"ParSimulation_183",15,54,1000
"ParSimulation_183",16,87,1000
"ParSimulation_183",17,125,1000
"ParSimulation_183",18,180,1000
"ParSimulation_183",19,230,1000
"ParSimulation_183",20,286,1000
"ParSimulation_183",21,342,1000
"ParSimulation_183",22,392,1000
"ParSimulation_183",23,456,1000
"ParSimulation_183",24,523,1000
"ParSimulation_183",25,574,1000
"ParSimulation_183",26,630,1000
"ParSimulation_183",27,672,1000
"ParSimulation_183",28,720,1000
"ParSimulation_183",29,754,1000
"ParSimulation_183",30,791,1000
"ParSimulation_183",31,820,1000
"ParSimulation_183",32,854,1000
"ParSimulation_183",33,874,1000
"ParSimulation_183",34,896,1000
"ParSimulation_183",35,910,1000
"ParSimulation_183",36,920,1000
"ParSimulation_184",15,70,1000
"ParSimulation_184",16,97,1000
"ParSimulation_184",17,138,1000
"ParSimulation_184",18,189,1000
"ParSimulation_184",19,231,1000
"ParSimulation_184",20,287,1000
"ParSimulation_184",21,345,1000
"ParSimulation_184",22,403,1000
"ParSimulation_184",23,453,1000
"ParSimulation_184",24,505,1000
"ParSimulation_184",25,563,1000
"ParSimulation_184",26,621,1000
"ParSimulation_184",27,662,1000
"ParSimulation_184",28,713,1000
"ParSimulation_184",29,759,1000
"ParSimulation_184",30,796,1000
"ParSimulation_184",31,828,1000
"ParSimulation_184",32,855,1000
"ParSimulation_184",33,869,1000
"ParSimulation_184",34,889,1000
"ParSimulation_184",35,916,1000
"ParSimulation_184",36,928,1000
"ParSimulation_185",15,58,1000
"ParSimulation_185",16,84,1000
"ParSimulation_185",17,118,1000
"ParSimulation_185",18,173,1000
"ParSimulation_185",19,226,1000
"ParSimulation_185",20,296,1000
"ParSimulation_185",21,359,1000
"ParSimulation_185",22,408,1000
"ParSimulation_185",23,471,1000
"ParSimulation_185",24,521,1000
"ParSimulation_185",25,584,1000
"ParSimulation_185",26,640,1000
"ParSimulation_185",27,689,1000
"ParSimulation_185",28,737,1000
"ParSimulation_185",29,768,1000
"ParSimulation_185",30,796,1000
"ParSimulation_185",31,828,1000
"ParSimulation_185",32,852,1000
"ParSimulation_185",33,875,1000
"ParSimulation_185",34,896,1000
"ParSimulation_185",35,912,1000
"ParSimulation_185",36,925,1000
"ParSimulation_186",15,66,1000
"ParSimulation_186",16,96,1000
"ParSimulation_186",17,126,1000
"ParSimulation_186",18,167,1000
"ParSimulation_186",19,205,1000
"ParSimulation_186",20,272,1000
"ParSimulation_186",21,340,1000
"ParSimulation_186",22,417,1000
"ParSimulation_186",23,480,1000
"ParSimulation_186",24,540,1000
"ParSimulation_186",25,585,1000
"ParSimulation_186",26,638,1000
"ParSimulation_186",27,685,1000
"ParSimulation_186",28,740,1000
"ParSimulation_186",29,777,1000
"ParSimulation_186",30,813,1000
"ParSimulation_186",31,845,1000
"ParSimulation_186",32,865,1000
"ParSimulation_186",33,894,1000
"ParSimulation_186",34,908,1000
"ParSimulation_186",35,923,1000
"ParSimulation_186",36,936,1000
"ParSimulation_187",15,58,1000
"ParSimulation_187",16,99,1000
"ParSimulation_187",17,144,1000
"ParSimulation_187",18,213,1000
"ParSimulation_187",19,277,1000
"ParSimulation_187",20,333,1000
"ParSimulation_187",21,404,1000
"ParSimulation_187",22,452,1000
"ParSimulation_187",23,508,1000
"ParSimulation_187",24,561,1000
"ParSimulation_187",25,612,1000
"ParSimulation_187",26,661,1000
"ParSimulation_187",27,703,1000
"ParSimulation_187",28,734,1000
"ParSimulation_187",29,771,1000
"ParSimulation_187",30,803,1000
"ParSimulation_187",31,819,1000
"ParSimulation_187",32,850,1000
"ParSimulation_187",33,869,1000
"ParSimulation_187",34,888,1000
"ParSimulation_187",35,911,1000
"ParSimulation_187",36,928,1000
"ParSimulation_188",15,67,1000
"ParSimulation_188",16,98,1000
"ParSimulation_188",17,137,1000
"ParSimulation_188",18,184,1000
"ParSimulation_188",19,238,1000
"ParSimulation_188",20,289,1000
"ParSimulation_188",21,352,1000
"ParSimulation_188",22,402,1000
"ParSimulation_188",23,463,1000
"ParSimulation_188",24,526,1000
"ParSimulation_188",25,573,1000
"ParSimulation_188",26,619,1000
"ParSimulation_188",27,665,1000
"ParSimulation_188",28,702,1000
"ParSimulation_188",29,738,1000
"ParSimulation_188",30,775,1000
"ParSimulation_188",31,812,1000
"ParSimulation_188",32,838,1000
"ParSimulation_188",33,867,1000
"ParSimulation_188",34,888,1000
"ParSimulation_188",35,905,1000
"ParSimulation_188",36,919,1000
"ParSimulation_189",15,68,1000
"ParSimulation_189",16,97,1000
"ParSimulation_189",17,128,1000
"ParSimulation_189",18,174,1000
"ParSimulation_189",19,233,1000
"ParSimulation_189",20,278,1000
"ParSimulation_189",21,331,1000
"ParSimulation_189",22,396,1000
"ParSimulation_189",23,456,1000
"ParSimulation_189",24,510,1000
"ParSimulation_189",25,575,1000
"ParSimulation_189",26,617,1000
"ParSimulation_189",27,673,1000
"ParSimulation_189",28,707,1000
"ParSimulation_189",29,750,1000
"ParSimulation_189",30,785,1000
"ParSimulation_189",31,815,1000
"ParSimulation_189",32,837,1000
"ParSimulation_189",33,867,1000
"ParSimulation_189",34,887,1000
"ParSimulation_189",35,912,1000
"ParSimulation_189",36,923,1000
"ParSimulation_190",15,68,1000
"ParSimulation_190",16,91,1000
"ParSimulation_190",17,123,1000
"ParSimulation_190",18,182,1000
"ParSimulation_190",19,227,1000
"ParSimulation_190",20,280,1000
"ParSimulation_190",21,343,1000
"ParSimulation_190",22,403,1000
"ParSimulation_190",23,454,1000
"ParSimulation_190",24,504,1000
"ParSimulation_190",25,579,1000
"ParSimulation_190",26,618,1000
"ParSimulation_190",27,672,1000
"ParSimulation_190",28,719,1000
"ParSimulation_190",29,761,1000
"ParSimulation_190",30,800,1000
"ParSimulation_190",31,815,1000
"ParSimulation_190",32,840,1000
"ParSimulation_190",33,862,1000
"ParSimulation_190",34,883,1000
"ParSimulation_190",35,899,1000
"ParSimulation_190",36,919,1000
"ParSimulation_191",15,79,1000
"ParSimulation_191",16,118,1000
"ParSimulation_191",17,162,1000
"ParSimulation_191",18,199,1000
"ParSimulation_191",19,272,1000
"ParSimulation_191",20,322,1000
"ParSimulation_191",21,368,1000
"ParSimulation_191",22,426,1000
"ParSimulation_191",23,476,1000
"ParSimulation_191",24,547,1000
"ParSimulation_191",25,586,1000
"ParSimulation_191",26,641,1000
"ParSimulation_191",27,701,1000
"ParSimulation_191",28,747,1000
"ParSimulation_191",29,777,1000
"ParSimulation_191",30,810,1000
"ParSimulation_191",31,836,1000
"ParSimulation_191",32,860,1000
"ParSimulation_191",33,888,1000
"ParSimulation_191",34,905,1000
"ParSimulation_191",35,916,1000
"ParSimulation_191",36,931,1000
"ParSimulation_192",15,77,1000
"ParSimulation_192",16,113,1000
"ParSimulation_192",17,152,1000
"ParSimulation_192",18,192,1000
"ParSimulation_192",19,238,1000
"ParSimulation_192",20,303,1000
"ParSimulation_192",21,365,1000
"ParSimulation_192",22,434,1000
"ParSimulation_192",23,493,1000
"ParSimulation_192",24,542,1000
"ParSimulation_192",25,588,1000
"ParSimulation_192",26,641,1000
"ParSimulation_192",27,682,1000
"ParSimulation_192",28,725,1000
"ParSimulation_192",29,773,1000
"ParSimulation_192",30,795,1000
"ParSimulation_192",31,827,1000
"ParSimulation_192",32,862,1000
"ParSimulation_192",33,889,1000
"ParSimulation_192",34,905,1000
"ParSimulation_192",35,922,1000
"ParSimulation_192",36,935,1000
"ParSimulation_193",15,64,1000
"ParSimulation_193",16,107,1000
"ParSimulation_193",17,148,1000
"ParSimulation_193",18,192,1000
"ParSimulation_193",19,238,1000
"ParSimulation_193",20,286,1000
"ParSimulation_193",21,352,1000
"ParSimulation_193",22,411,1000
"ParSimulation_193",23,477,1000
"ParSimulation_193",24,531,1000
"ParSimulation_193",25,585,1000
"ParSimulation_193",26,632,1000
"ParSimulation_193",27,680,1000
"ParSimulation_193",28,723,1000
"ParSimulation_193",29,757,1000
"ParSimulation_193",30,782,1000
"ParSimulation_193",31,808,1000
"ParSimulation_193",32,842,1000
"ParSimulation_193",33,862,1000
"ParSimulation_193",34,879,1000
"ParSimulation_193",35,905,1000
"ParSimulation_193",36,923,1000
"ParSimulation_194",15,57,1000
"ParSimulation_194",16,96,1000
"ParSimulation_194",17,126,1000
"ParSimulation_194",18,182,1000
"ParSimulation_194",19,231,1000
"ParSimulation_194",20,279,1000
"ParSimulation_194",21,328,1000
"ParSimulation_194",22,394,1000
"ParSimulation_194",23,453,1000
"ParSimulation_194",24,518,1000
"ParSimulation_194",25,583,1000
"ParSimulation_194",26,627,1000
"ParSimulation_194",27,682,1000
"ParSimulation_194",28,728,1000
"ParSimulation_194",29,760,1000
"ParSimulation_194",30,793,1000
"ParSimulation_194",31,834,1000
"ParSimulation_194",32,853,1000
"ParSimulation_194",33,871,1000
"ParSimulation_194",34,893,1000
"ParSimulation_194",35,903,1000
"ParSimulation_194",36,917,1000
"ParSimulation_195",15,66,1000
"ParSimulation_195",16,92,1000
"ParSimulation_195",17,124,1000
"ParSimulation_195",18,176,1000
"ParSimulation_195",19,237,1000
"ParSimulation_195",20,290,1000
"ParSimulation_195",21,354,1000
"ParSimulation_195",22,418,1000
"ParSimulation_195",23,470,1000
"ParSimulation_195",24,532,1000
"ParSimulation_195",25,592,1000
"ParSimulation_195",26,653,1000
"ParSimulation_195",27,705,1000
"ParSimulation_195",28,744,1000
"ParSimulation_195",29,782,1000
"ParSimulation_195",30,811,1000
"ParSimulation_195",31,845,1000
"ParSimulation_195",32,867,1000
"ParSimulation_195",33,895,1000
"ParSimulation_195",34,911,1000
"ParSimulation_195",35,920,1000
"ParSimulation_195",36,931,1000
"ParSimulation_196",15,67,1000
"ParSimulation_196",16,100,1000
"ParSimulation_196",17,150,1000
"ParSimulation_196",18,181,1000
"ParSimulation_196",19,226,1000
"ParSimulation_196",20,282,1000
"ParSimulation_196",21,338,1000
"ParSimulation_196",22,395,1000
"ParSimulation_196",23,453,1000
"ParSimulation_196",24,503,1000
"ParSimulation_196",25,568,1000
"ParSimulation_196",26,614,1000
"ParSimulation_196",27,670,1000
"ParSimulation_196",28,718,1000
"ParSimulation_196",29,753,1000
"ParSimulation_196",30,798,1000
"ParSimulation_196",31,834,1000
"ParSimulation_196",32,866,1000
"ParSimulation_196",33,885,1000
"ParSimulation_196",34,903,1000
"ParSimulation_196",35,921,1000
"ParSimulation_196",36,931,1000
"ParSimulation_197",15,76,1000
"ParSimulation_197",16,101,1000
"ParSimulation_197",17,131,1000
"ParSimulation_197",18,185,1000
"ParSimulation_197",19,247,1000
"ParSimulation_197",20,316,1000
"ParSimulation_197",21,372,1000
"ParSimulation_197",22,430,1000
"ParSimulation_197",23,492,1000
"ParSimulation_197",24,542,1000
"ParSimulation_197",25,600,1000
"ParSimulation_197",26,652,1000
"ParSimulation_197",27,693,1000
"ParSimulation_197",28,737,1000
"ParSimulation_197",29,771,1000
"ParSimulation_197",30,806,1000
"ParSimulation_197",31,837,1000
"ParSimulation_197",32,860,1000
"ParSimulation_197",33,877,1000
"ParSimulation_197",34,906,1000
"ParSimulation_197",35,922,1000
"ParSimulation_197",36,937,1000
"ParSimulation_198",15,54,1000
"ParSimulation_198",16,86,1000
"ParSimulation_198",17,127,1000
"ParSimulation_198",18,156,1000
"ParSimulation_198",19,208,1000
"ParSimulation_198",20,257,1000
"ParSimulation_198",21,318,1000
"ParSimulation_198",22,379,1000
"ParSimulation_198",23,439,1000
"ParSimulation_198",24,501,1000
"ParSimulation_198",25,554,1000
"ParSimulation_198",26,604,1000
"ParSimulation_198",27,644,1000
"ParSimulation_198",28,691,1000
"ParSimulation_198",29,738,1000
"ParSimulation_198",30,777,1000
"ParSimulation_198",31,810,1000
"ParSimulation_198",32,838,1000
"ParSimulation_198",33,859,1000
"ParSimulation_198",34,882,1000
"ParSimulation_198",35,906,1000
"ParSimulation_198",36,916,1000
"ParSimulation_199",15,62,1000
"ParSimulation_199",16,91,1000
"ParSimulation_199",17,126,1000
"ParSimulation_199",18,178,1000
"ParSimulation_199",19,228,1000
"ParSimulation_199",20,292,1000
"ParSimulation_199",21,344,1000
"ParSimulation_199",22,411,1000
"ParSimulation_199",23,468,1000
"ParSimulation_199",24,522,1000
"ParSimulation_199",25,583,1000
"ParSimulation_199",26,638,1000
"ParSimulation_199",27,680,1000
"ParSimulation_199",28,720,1000
"ParSimulation_199",29,758,1000
"ParSimulation_199",30,793,1000
"ParSimulation_199",31,825,1000
"ParSimulation_199",32,861,1000
"ParSimulation_199",33,881,1000
"ParSimulation_199",34,905,1000
"ParSimulation_199",35,923,1000
"ParSimulation_199",36,934,1000
"ParSimulation_200",15,49,1000
"ParSimulation_200",16,78,1000
"ParSimulation_200",17,119,1000
"ParSimulation_200",18,159,1000
"ParSimulation_200",19,219,1000
"ParSimulation_200",20,285,1000
"ParSimulation_200",21,351,1000
"ParSimulation_200",22,406,1000
"ParSimulation_200",23,462,1000
"ParSimulation_200",24,515,1000
"ParSimulation_200",25,566,1000
"ParSimulation_200",26,614,1000
"ParSimulation_200",27,664,1000
"ParSimulation_200",28,706,1000
"ParSimulation_200",29,747,1000
"ParSimulation_200",30,781,1000
"ParSimulation_200",31,809,1000
"ParSimulation_200",32,835,1000
"ParSimulation_200",33,863,1000
"ParSimulation_200",34,883,1000
"ParSimulation_200",35,906,1000
"ParSimulation_200",36,924,1000
"ParSimulation_201",15,61,1000
"ParSimulation_201",16,88,1000
"ParSimulation_201",17,124,1000
"ParSimulation_201",18,175,1000
"ParSimulation_201",19,229,1000
"ParSimulation_201",20,271,1000
"ParSimulation_201",21,333,1000
"ParSimulation_201",22,403,1000
"ParSimulation_201",23,463,1000
"ParSimulation_201",24,512,1000
"ParSimulation_201",25,576,1000
"ParSimulation_201",26,631,1000
